Gender,Study hours,Attendance percentage,Semester 1(aggregate),Semester 2(aggregate),Semester 3(aggregate),Semester 4(aggregate),Semester 5(aggregate),Semester 6(aggregate),Semester 7(aggregate),Semester 8(aggregate),Total aggregate,No. of backlogs,Internet access(yes/no),Extracurricular activities(yes/no),Library Usage,Sleep hours,Classroom engagement level,Peer interaction level,"Device used for studing_Laptops, Mobile","Device used for studing_Laptops, Mobile, Text books","Device used for studing_Laptops, Text books",Device used for studing_Mobile,"Device used for studing_Mobile, Text books",Device used for studing_Text books
1,4.6,87.8,66.68,66.24,69.62,73.05,74.84,79.15,75.64,81.28,73.31,5,1,0,,>8 hrs,1,1,False,False,False,False,False,True
0,0.5,86.6,57.61,53.25,53.53,50.87,54.72,54.59,52.39,56.4,54.17,5,1,0,,4-6 hrs,1,2,False,False,False,True,False,False
0,2.2,85.7,58.06,61.14,59.68,58.32,58.66,57.99,60.1,60.35,59.29,9,1,0,,4-6 hrs,2,1,False,False,False,False,False,False
1,2.3,92.4,60.66,59.05,61.81,56.87,52.46,51.77,50.13,48.67,55.18,4,1,1,,>8 hrs,2,1,False,False,False,False,False,True
1,6.1,76.7,68.07,70.06,75.31,72.66,75.15,72.78,73.05,69.37,72.06,6,1,0,,4-6 hrs,2,1,False,False,False,True,False,False
1,6.2,70.6,60.6,59.2,55.81,50.54,48.68,47.23,45.06,47.17,51.79,8,1,0,,6-8 hrs,1,1,True,False,False,False,False,False
0,5.1,81.4,67.15,62.88,66.26,65.16,68.48,66.86,65.83,65.89,66.06,7,1,1,,6-8 hrs,2,0,False,False,False,False,False,False
2,6.1,79.2,58.19,59.66,61.71,61.22,61.01,65.63,60.96,67.26,61.96,3,1,1,,4-6 hrs,1,1,False,False,False,False,False,True
1,4.2,75.3,65.9,61.23,62.6,62.05,64.8,58.99,61.32,63.61,62.56,3,1,0,,6-8 hrs,0,2,False,False,False,False,False,False
0,6.9,81.4,64.47,67.26,62.88,64.82,65.78,65.86,67.03,66.63,65.59,3,1,1,,6-8 hrs,1,0,False,False,False,False,False,False
1,4.5,77.1,56.04,52.63,54.94,58.35,59.46,61.53,68.5,66.7,59.77,7,1,0,,>8 hrs,2,0,False,False,False,True,False,False
1,4.6,67.3,59.52,58.67,60.28,63.44,60.28,61.03,61.55,59.63,60.55,3,1,1,,6-8 hrs,2,1,False,False,True,False,False,False
0,4.0,78.5,54.69,52.7,56.0,60.27,60.04,62.57,65.72,65.41,59.68,3,1,1,,6-8 hrs,2,2,True,False,False,False,False,False
0,5.9,72.9,79.22,76.44,66.67,73.35,69.45,67.69,61.19,62.23,69.53,5,1,0,,6-8 hrs,0,1,False,False,False,False,True,False
0,3.7,83.9,51.97,51.59,53.3,47.29,44.15,43.17,38.17,38.42,46.01,3,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
0,6.5,76.8,80.2,80.21,73.83,74.42,74.15,71.83,69.48,67.95,74.01,4,1,1,,6-8 hrs,2,0,False,False,False,True,False,False
1,2.2,90.9,59.6,61.82,55.04,53.73,57.03,51.77,53.65,44.81,54.68,2,1,1,,2-4 hrs,2,1,False,False,False,False,False,True
0,2.3,94.8,58.21,55.53,60.07,51.55,52.65,56.07,49.82,50.4,54.29,4,1,1,,2-4 hrs,1,1,False,False,False,True,False,False
1,5.9,87.4,54.92,52.86,52.61,49.6,46.7,44.9,42.99,40.7,48.16,8,1,0,,6-8 hrs,0,2,True,False,False,False,False,False
0,4.3,69.6,57.49,58.26,60.24,60.54,62.11,57.06,53.74,56.82,58.28,3,1,1,,2-4 hrs,2,0,False,False,False,True,False,False
1,3.6,94.0,58.4,55.66,56.15,56.21,54.85,55.12,55.3,56.76,56.06,5,1,1,,>8 hrs,1,1,False,False,False,True,False,False
0,6.3,94.6,58.86,60.88,62.44,65.71,70.25,70.42,73.81,74.19,67.07,6,1,0,,>8 hrs,2,1,False,False,False,False,False,True
1,3.3,82.2,57.22,55.94,55.31,56.64,55.23,56.66,52.69,52.09,55.22,2,0,1,,6-8 hrs,1,1,False,False,False,False,True,False
1,4.1,92.6,69.55,67.84,64.24,67.55,70.32,66.36,66.51,68.54,67.61,4,1,1,,6-8 hrs,1,1,False,False,False,False,True,False
0,7.3,77.6,59.74,56.49,62.98,63.23,66.98,69.84,68.11,69.58,64.62,5,1,1,,4-6 hrs,1,1,False,False,False,False,True,False
1,7.6,67.1,67.2,67.09,70.47,69.47,71.31,66.33,65.57,67.4,68.1,1,1,1,,4-6 hrs,1,1,False,False,False,False,False,False
0,7.6,75.9,55.47,50.33,51.65,52.56,49.48,46.15,43.52,40.84,48.75,3,1,1,,2-4 hrs,0,0,False,False,False,True,False,False
1,3.9,95.8,70.64,67.01,70.77,62.39,64.08,66.83,62.11,60.3,65.52,7,1,0,,4-6 hrs,1,1,False,False,False,False,True,False
1,7.0,70.1,66.0,69.76,61.84,64.74,66.31,70.31,73.62,67.46,67.5,1,1,1,,6-8 hrs,1,1,False,False,False,False,True,False
1,2.6,82.0,68.34,67.61,70.76,68.05,69.56,66.41,72.27,69.11,69.01,3,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
1,2.7,82.3,70.6,68.81,69.77,74.05,71.37,69.54,69.1,68.2,70.18,0,1,0,,>8 hrs,1,0,False,False,True,False,False,False
0,0.5,77.9,75.46,72.54,68.63,68.39,69.52,66.01,60.92,61.03,67.81,2,1,1,,6-8 hrs,0,0,False,True,False,False,False,False
1,7.8,78.5,59.9,62.5,62.29,63.99,68.11,66.93,70.11,72.94,65.85,5,1,1,,6-8 hrs,1,1,False,False,False,True,False,False
0,2.8,82.6,59.41,57.55,53.37,53.21,50.92,50.78,48.24,44.72,52.28,6,1,1,,4-6 hrs,1,0,False,False,False,True,False,False
0,4.2,77.5,53.1,48.81,45.9,43.15,45.59,40.69,35.39,35.0,43.45,7,1,0,,6-8 hrs,1,1,True,False,False,False,False,False
1,2.7,70.6,52.32,53.55,54.77,59.74,57.82,57.78,66.48,63.32,58.22,4,1,1,,4-6 hrs,0,1,False,False,False,False,True,False
0,5.9,83.7,49.66,51.77,50.12,52.51,51.59,51.41,52.34,47.61,50.88,2,1,1,,4-6 hrs,0,2,False,False,True,False,False,False
0,3.7,90.6,62.97,62.28,64.59,62.6,64.57,63.95,64.85,65.2,63.88,4,1,1,,>8 hrs,1,0,False,False,False,False,False,False
0,1.9,89.0,68.83,64.89,65.29,63.53,64.27,57.85,58.85,56.05,62.44,3,1,1,,>8 hrs,1,1,False,False,True,False,False,False
1,5.4,75.5,66.58,62.03,65.97,61.71,63.86,64.47,68.14,66.52,64.91,0,1,1,,6-8 hrs,1,2,False,False,True,False,False,False
1,1.6,72.0,62.12,59.99,61.52,64.31,68.0,70.62,73.48,75.85,66.99,4,1,1,,2-4 hrs,0,1,False,False,False,True,False,False
0,2.8,79.7,72.67,72.52,70.18,67.96,64.84,63.04,60.33,55.15,65.84,6,1,0,,4-6 hrs,0,2,True,False,False,False,False,False
0,0.5,94.5,73.94,75.17,79.49,79.62,83.31,85.0,85.79,85.86,81.02,4,1,0,,4-6 hrs,1,1,False,False,False,False,False,False
0,1.7,87.2,61.86,55.8,56.09,52.48,53.17,55.93,54.94,54.07,55.54,7,1,0,,>8 hrs,1,2,False,False,False,False,True,False
1,4.9,87.6,74.2,74.39,75.84,72.46,73.6,73.05,69.88,72.04,73.18,3,1,1,,6-8 hrs,1,0,False,False,False,False,True,False
0,0.6,89.1,77.17,71.19,73.56,72.38,73.86,72.22,69.82,74.57,73.1,1,1,0,,>8 hrs,1,0,False,False,False,False,False,False
1,1.5,85.4,60.59,61.89,65.09,68.17,73.66,70.22,68.7,74.65,67.87,5,1,1,,6-8 hrs,1,0,False,False,False,False,True,False
0,4.5,83.0,56.88,55.59,55.03,54.43,50.38,51.03,52.35,53.39,53.64,5,1,0,,6-8 hrs,0,2,False,False,True,False,False,False
1,3.4,87.3,61.37,60.67,60.45,63.13,61.53,59.19,60.15,62.87,61.17,3,0,1,,2-4 hrs,0,1,False,False,False,False,False,True
0,8.5,77.6,71.39,76.55,75.89,77.18,75.41,80.08,73.36,73.07,75.37,4,1,1,,4-6 hrs,0,1,False,False,False,False,False,False
1,8.2,70.7,51.01,52.76,58.44,56.31,60.83,59.94,67.18,66.7,59.15,5,0,0,,4-6 hrs,1,1,False,False,True,False,False,False
1,2.8,87.8,67.85,70.47,68.56,68.65,70.69,76.1,75.99,72.19,71.31,1,1,1,,>8 hrs,2,0,False,False,True,False,False,False
0,5.6,91.9,68.9,68.49,70.67,72.06,77.38,74.93,77.37,80.26,73.76,1,1,0,,6-8 hrs,2,1,False,False,False,False,False,True
1,6.0,73.1,78.19,75.08,76.64,71.19,72.34,70.14,67.92,61.51,71.63,0,1,1,,>8 hrs,2,1,False,False,False,False,True,False
1,3.3,88.6,72.74,71.6,69.31,70.29,70.95,68.41,64.68,68.23,69.53,4,0,0,,4-6 hrs,1,1,True,False,False,False,False,False
1,1.5,95.4,66.16,62.16,69.86,66.82,72.95,72.18,76.45,80.49,70.88,4,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
0,4.5,82.0,61.92,62.69,64.74,62.67,58.71,62.39,58.07,60.95,61.52,2,0,1,,>8 hrs,0,1,False,False,False,False,False,False
0,4.2,75.5,65.11,64.58,62.4,63.51,67.84,64.64,64.37,66.36,64.85,1,1,1,,<2 hrs,1,1,False,False,False,False,False,True
1,3.6,83.0,62.63,66.25,63.09,64.87,65.12,63.76,63.08,60.66,63.68,5,1,0,,6-8 hrs,1,1,False,False,False,False,False,False
0,5.4,77.6,50.91,49.18,50.9,47.02,45.29,41.57,39.94,37.85,45.33,9,1,0,,6-8 hrs,1,1,False,False,False,False,False,False
0,3.0,77.1,76.1,73.68,71.93,70.96,64.75,66.02,67.41,64.16,69.38,7,1,0,,4-6 hrs,1,1,False,False,False,False,False,False
1,2.2,85.5,54.65,60.48,57.28,56.77,60.1,60.33,56.72,58.26,58.07,8,1,0,,6-8 hrs,2,1,False,False,True,False,False,False
0,4.7,69.2,61.17,64.28,59.77,60.72,59.85,63.49,62.16,63.43,61.86,3,1,1,,6-8 hrs,1,2,False,False,False,False,False,True
0,5.3,70.4,58.73,65.47,65.49,67.85,68.07,70.84,75.4,73.59,68.18,2,1,1,,4-6 hrs,0,1,False,False,False,False,False,True
0,2.1,82.2,75.25,72.33,81.03,80.99,82.29,82.98,85.35,86.84,80.88,3,1,0,,6-8 hrs,1,1,False,False,False,False,False,True
1,6.4,81.8,77.82,75.51,78.13,73.99,79.91,76.13,79.52,75.63,77.08,2,1,0,,6-8 hrs,0,0,False,False,False,True,False,False
0,1.0,84.7,60.78,58.46,61.51,60.08,64.23,67.34,66.31,64.35,62.88,3,1,1,,4-6 hrs,1,0,False,False,False,True,False,False
0,3.3,97.0,51.46,52.95,55.86,50.93,53.74,54.48,58.47,59.69,54.7,8,1,0,,4-6 hrs,1,1,False,False,False,False,False,True
1,4.0,82.8,69.25,68.98,63.53,60.96,62.13,55.86,59.6,56.43,62.09,6,1,1,,6-8 hrs,1,1,True,False,False,False,False,False
1,3.2,86.8,72.4,75.68,73.4,76.19,72.76,75.74,74.37,75.58,74.52,4,1,0,,2-4 hrs,1,1,False,False,True,False,False,False
1,3.4,74.2,78.08,80.66,75.53,76.35,78.43,81.03,78.74,80.1,78.61,2,1,1,,4-6 hrs,2,2,False,False,True,False,False,False
1,8.2,88.1,52.96,48.25,45.21,40.76,41.06,38.14,37.24,39.12,42.84,6,1,1,,6-8 hrs,1,1,False,False,False,False,False,False
0,2.8,77.8,62.99,61.78,59.23,56.79,60.63,63.46,59.07,64.48,61.05,0,1,1,,4-6 hrs,0,1,False,False,False,True,False,False
1,9.4,82.6,67.39,67.32,64.61,65.47,67.94,67.57,64.75,70.62,66.96,6,1,1,,6-8 hrs,1,1,False,False,True,False,False,False
1,5.4,81.1,80.33,80.51,81.6,78.01,80.21,79.91,79.73,77.82,79.77,5,0,0,,2-4 hrs,1,1,False,False,True,False,False,False
0,4.7,90.3,66.31,66.87,62.63,65.46,65.59,65.67,63.24,65.15,65.11,2,1,1,,2-4 hrs,2,2,False,False,False,False,False,False
1,5.5,71.5,79.31,78.72,77.52,74.0,76.7,69.35,70.94,67.92,74.31,1,1,0,,6-8 hrs,0,1,False,False,False,False,True,False
2,9.6,63.7,69.22,62.61,66.37,70.12,66.25,69.86,68.81,71.03,68.03,5,1,1,,4-6 hrs,0,1,False,False,False,False,False,True
1,2.5,80.3,61.52,58.64,54.47,56.02,59.87,58.98,61.57,59.15,58.78,4,1,1,,6-8 hrs,2,1,False,False,False,False,False,False
1,2.3,85.7,72.21,70.34,72.14,71.86,70.35,69.54,66.59,69.22,70.28,5,1,0,,4-6 hrs,1,0,False,True,False,False,False,False
1,3.0,83.2,57.74,57.74,60.38,58.79,63.34,66.47,65.5,70.1,62.51,2,1,1,,4-6 hrs,1,2,False,False,False,True,False,False
1,4.6,91.9,56.31,51.15,52.06,50.42,49.74,56.21,50.44,51.21,52.19,4,1,1,,4-6 hrs,1,2,False,False,False,True,False,False
1,1.0,85.5,62.65,64.52,64.5,68.57,67.55,70.42,73.98,77.23,68.68,5,1,0,,4-6 hrs,2,2,False,False,True,False,False,False
0,4.5,77.5,55.62,49.66,50.71,48.6,49.53,48.51,43.99,41.27,48.49,5,1,1,,6-8 hrs,1,1,False,False,False,True,False,False
2,7.9,63.4,53.48,55.6,49.71,48.73,45.44,45.48,43.55,42.6,48.07,5,1,1,,2-4 hrs,1,1,False,False,False,False,False,False
1,4.8,80.1,81.3,75.46,76.22,72.18,68.95,68.08,66.41,65.67,71.78,2,1,0,,4-6 hrs,2,1,False,False,True,False,False,False
0,3.9,90.2,55.51,49.94,50.85,49.74,47.88,47.1,44.1,41.07,48.27,7,1,0,,>8 hrs,2,0,False,False,False,True,False,False
0,3.3,78.9,72.41,67.99,68.65,67.82,71.76,71.58,69.79,74.82,70.6,4,1,1,,4-6 hrs,2,2,False,False,False,False,True,False
0,6.3,82.2,67.98,69.36,73.74,73.45,78.64,78.46,82.41,83.68,75.96,3,1,0,,6-8 hrs,1,0,False,False,True,False,False,False
1,2.8,85.4,71.58,73.46,73.05,75.66,78.81,80.98,82.35,86.13,77.75,1,1,0,,6-8 hrs,0,1,False,False,False,False,True,False
1,8.2,73.9,68.14,66.71,67.33,63.71,66.36,64.31,65.95,63.65,65.77,6,1,1,,<2 hrs,0,1,False,False,False,False,False,True
1,8.4,87.0,50.39,52.38,52.09,57.15,63.72,56.39,58.94,65.51,57.07,5,1,0,,2-4 hrs,1,1,False,False,False,True,False,False
0,5.0,95.1,58.82,56.08,52.32,53.06,50.37,48.77,46.54,42.4,51.04,7,0,0,,4-6 hrs,1,0,False,False,False,False,False,False
0,4.5,80.6,56.1,58.07,59.69,60.83,60.38,60.91,57.91,54.14,58.5,2,1,1,,4-6 hrs,0,1,True,False,False,False,False,False
1,6.6,73.0,56.17,52.36,56.27,59.61,57.91,59.25,56.42,56.9,56.86,7,1,0,,6-8 hrs,2,1,False,False,False,False,False,True
1,6.7,81.5,74.9,75.69,76.23,74.09,74.98,78.4,78.12,74.13,75.82,2,1,1,,6-8 hrs,2,0,False,False,False,False,False,True
0,2.9,64.2,61.43,60.22,60.91,57.82,62.13,59.49,58.75,55.38,59.52,4,1,0,,6-8 hrs,1,1,True,False,False,False,False,False
0,3.4,84.7,65.35,65.22,68.1,71.05,67.24,73.08,71.69,78.22,69.99,4,1,0,,6-8 hrs,0,1,False,False,False,True,False,False
2,1.9,85.6,61.11,61.74,61.51,59.57,55.7,62.24,60.94,64.35,60.9,0,1,0,,6-8 hrs,1,2,False,False,False,False,False,True
0,5.3,95.4,66.18,63.88,65.78,60.28,64.34,55.58,57.16,50.63,60.48,4,1,0,,6-8 hrs,1,1,False,False,False,False,True,False
1,5.8,80.4,79.71,78.64,80.58,78.36,75.97,79.06,80.82,80.2,79.17,2,1,0,,2-4 hrs,1,2,True,False,False,False,False,False
0,1.8,85.3,62.4,63.25,58.65,56.2,55.51,51.89,54.59,44.45,55.87,7,1,0,,4-6 hrs,1,1,False,True,False,False,False,False
0,3.6,75.1,51.89,47.49,47.91,50.75,47.06,50.39,54.41,50.83,50.09,5,1,0,,4-6 hrs,2,0,False,False,False,False,False,False
1,1.8,79.1,59.56,62.35,67.56,64.96,64.27,62.08,59.99,61.88,62.83,2,1,1,,6-8 hrs,2,1,False,False,False,True,False,False
0,2.7,69.8,50.87,52.75,54.65,56.3,58.75,61.83,62.69,64.27,57.76,3,1,1,,4-6 hrs,2,1,False,False,False,False,False,True
0,5.6,80.4,70.57,71.05,76.21,77.49,77.8,82.34,87.95,88.01,78.93,0,1,1,,6-8 hrs,1,1,True,False,False,False,False,False
1,3.0,79.6,69.76,75.49,71.48,73.14,72.32,72.17,73.08,74.6,72.76,7,1,0,,6-8 hrs,2,1,False,False,False,False,True,False
0,3.9,84.4,64.28,60.39,60.13,62.32,59.01,60.72,61.67,59.82,61.04,0,0,1,,2-4 hrs,1,1,False,False,False,False,True,False
0,1.2,77.0,65.9,65.28,63.09,66.69,59.5,60.01,57.55,53.32,61.42,2,0,1,,2-4 hrs,0,1,False,False,True,False,False,False
0,4.9,82.7,76.42,83.18,79.02,78.82,80.98,76.83,80.46,76.61,79.04,4,1,1,,4-6 hrs,1,0,False,False,True,False,False,False
1,4.4,79.3,75.9,67.79,68.44,68.84,64.65,61.39,56.01,60.95,65.5,6,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
1,3.0,79.3,57.13,61.37,56.42,55.34,56.85,55.68,59.72,58.43,57.62,8,1,0,,2-4 hrs,0,1,True,False,False,False,False,False
0,4.1,82.6,77.15,80.8,78.23,77.3,71.71,72.38,62.76,66.95,73.41,2,1,1,,4-6 hrs,1,1,False,False,True,False,False,False
1,4.9,82.3,78.44,79.66,75.04,76.56,69.82,65.85,66.19,66.83,72.3,4,1,1,,4-6 hrs,1,0,True,False,False,False,False,False
0,2.9,88.1,57.85,56.98,55.87,51.08,51.33,49.81,44.72,44.71,51.54,4,1,1,,4-6 hrs,1,2,True,False,False,False,False,False
0,1.5,81.0,74.29,72.45,75.05,75.73,77.63,74.77,76.92,75.09,75.24,0,1,1,,2-4 hrs,1,1,True,False,False,False,False,False
1,8.1,79.2,81.45,84.08,83.89,85.39,83.22,90.04,91.18,91.93,86.4,0,0,0,,6-8 hrs,2,1,True,False,False,False,False,False
0,3.2,80.6,51.3,49.77,49.83,48.58,43.93,43.42,41.09,40.99,46.11,2,1,1,,6-8 hrs,1,1,False,False,False,False,False,False
0,4.3,76.3,72.96,68.96,65.93,66.2,71.64,70.82,65.64,71.32,69.18,4,1,1,,4-6 hrs,2,0,False,False,True,False,False,False
1,6.5,79.1,76.86,76.29,76.1,72.46,76.13,77.82,74.62,76.16,75.81,2,1,1,,6-8 hrs,1,0,False,False,False,False,False,False
0,10.0,98.2,56.79,53.98,55.28,55.89,60.49,56.59,57.78,57.35,56.77,4,1,0,,>8 hrs,2,2,False,False,False,False,False,True
0,2.0,74.7,67.63,60.58,58.23,53.99,55.04,53.68,49.2,48.78,55.89,6,0,1,,2-4 hrs,2,0,False,False,False,False,False,False
0,5.4,79.8,79.13,77.81,75.28,73.56,73.03,65.5,68.2,62.71,71.9,3,1,1,,2-4 hrs,1,2,False,False,False,True,False,False
0,3.1,78.9,51.38,53.43,51.29,50.82,47.46,46.95,44.23,43.25,48.6,7,1,0,,>8 hrs,1,2,False,False,False,False,False,False
1,3.4,80.0,55.44,54.55,52.59,53.14,55.4,49.91,51.09,53.04,53.14,8,1,1,,4-6 hrs,1,1,False,False,False,False,True,False
0,3.1,79.4,74.9,78.19,81.33,81.79,82.04,90.04,93.14,94.41,84.48,0,1,0,,6-8 hrs,1,1,False,False,False,False,True,False
0,2.2,84.2,54.3,53.33,53.7,54.44,59.69,59.83,59.7,54.98,56.25,1,1,1,,6-8 hrs,1,1,True,False,False,False,False,False
0,4.4,68.3,66.25,63.45,61.48,56.88,57.56,60.32,54.94,51.4,59.04,3,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
0,1.6,90.3,76.14,72.57,65.31,64.46,65.75,62.03,63.97,57.06,65.91,3,1,1,,6-8 hrs,2,2,False,False,False,False,True,False
1,6.4,87.1,58.63,57.27,57.37,53.96,53.55,51.09,52.24,47.3,53.93,5,1,1,,6-8 hrs,1,1,False,False,False,False,False,False
0,4.6,72.1,53.67,52.08,56.1,59.3,61.84,64.26,62.24,66.55,59.5,6,1,1,,4-6 hrs,1,1,True,False,False,False,False,False
1,5.3,63.8,60.59,59.43,62.22,54.65,59.51,61.56,61.67,65.61,60.66,1,1,0,,6-8 hrs,2,1,False,False,True,False,False,False
1,3.6,74.2,59.39,56.48,59.42,60.29,62.17,62.99,56.97,59.12,59.6,2,1,1,,6-8 hrs,2,0,False,False,False,True,False,False
1,3.8,80.1,49.35,51.44,52.55,52.83,50.97,52.22,54.87,54.9,52.39,7,1,0,,4-6 hrs,1,2,False,False,False,True,False,False
2,5.1,100.0,64.99,61.98,58.84,60.4,54.86,49.75,51.71,46.72,56.16,5,1,1,,6-8 hrs,1,0,False,False,False,False,True,False
0,2.2,86.3,70.09,78.81,75.84,78.04,82.9,84.93,85.08,89.85,80.69,2,1,0,,6-8 hrs,1,1,False,True,False,False,False,False
0,3.8,67.5,68.86,74.76,70.83,75.84,73.88,73.38,75.35,70.48,72.92,3,1,1,,6-8 hrs,1,1,False,False,False,False,False,False
0,2.8,76.5,79.87,77.59,70.55,70.69,71.39,69.01,67.0,66.01,71.51,3,1,1,,4-6 hrs,0,2,True,False,False,False,False,False
0,2.7,81.6,63.19,61.78,61.77,61.1,60.15,62.36,59.7,61.59,61.46,3,1,0,,6-8 hrs,2,2,False,False,False,False,False,False
0,0.5,84.0,83.45,84.09,78.9,80.58,81.57,80.46,79.83,79.99,81.11,0,1,1,,6-8 hrs,1,0,False,False,False,False,False,True
0,7.2,71.5,65.12,62.99,58.46,60.66,64.49,61.21,56.85,61.24,61.38,2,1,0,,>8 hrs,1,2,False,False,False,True,False,False
1,3.1,80.9,50.85,52.27,54.29,51.61,50.38,50.66,53.19,52.15,51.92,9,1,1,,>8 hrs,1,0,False,False,False,False,False,True
1,6.8,76.3,76.9,75.82,76.88,79.13,77.73,76.79,79.2,78.99,77.68,6,1,1,,6-8 hrs,2,1,False,True,False,False,False,False
0,6.6,73.2,77.47,78.48,78.6,73.88,74.82,73.73,75.15,75.75,75.98,4,1,1,,4-6 hrs,0,1,False,False,False,False,False,True
0,1.9,84.1,60.25,61.14,62.74,65.49,58.32,64.28,61.32,61.58,61.89,3,1,0,,6-8 hrs,1,1,False,False,False,False,False,False
1,2.3,88.2,67.29,67.4,70.54,71.07,67.17,67.12,70.07,67.62,68.54,5,1,1,,4-6 hrs,2,1,False,False,False,False,False,True
1,9.6,88.7,79.93,76.44,72.95,72.07,69.95,64.46,65.72,64.98,70.81,0,1,1,,4-6 hrs,0,2,False,False,False,False,False,True
0,8.0,86.6,56.8,51.4,53.9,49.91,50.2,45.71,45.78,40.96,49.33,7,0,1,,4-6 hrs,1,1,False,False,False,True,False,False
1,4.4,78.0,52.19,47.07,47.55,43.28,42.97,40.82,39.69,37.35,43.86,5,1,1,,6-8 hrs,1,2,False,False,True,False,False,False
0,5.0,87.7,65.6,67.7,70.18,70.02,71.21,75.34,72.12,74.68,70.86,3,1,1,,2-4 hrs,2,1,False,False,False,True,False,False
2,3.2,84.5,64.82,68.37,64.23,66.45,65.87,65.14,65.06,70.91,66.36,4,1,1,,>8 hrs,1,2,False,False,False,True,False,False
1,5.4,83.1,55.69,51.52,51.32,54.78,51.29,50.91,53.9,53.63,52.88,4,1,1,,2-4 hrs,2,0,False,False,False,False,False,False
1,3.1,77.1,67.41,70.17,72.3,69.35,67.59,68.62,67.21,62.77,68.18,5,1,1,,4-6 hrs,0,1,False,False,False,False,False,True
0,0.5,78.0,55.88,55.47,55.47,52.37,55.48,58.62,58.85,59.17,56.41,8,1,1,,6-8 hrs,1,2,False,False,True,False,False,False
0,1.9,82.6,68.8,65.45,67.78,63.7,67.43,67.65,65.6,74.55,67.62,5,1,0,,<2 hrs,1,2,False,False,False,True,False,False
0,4.5,100.0,75.89,78.93,80.62,85.53,85.98,90.1,91.69,95.96,85.59,2,1,1,,6-8 hrs,0,1,False,False,False,False,False,True
2,2.2,84.4,53.51,54.99,55.53,58.2,61.78,61.65,62.01,64.43,59.01,2,1,1,,4-6 hrs,2,0,False,False,True,False,False,False
1,4.4,77.1,54.36,57.5,54.9,52.5,59.06,52.53,54.84,52.75,54.8,5,1,1,,2-4 hrs,2,1,False,False,False,False,False,False
0,2.4,75.3,66.19,66.36,63.29,72.41,75.18,77.53,74.3,75.02,71.28,2,1,1,,6-8 hrs,0,1,False,False,True,False,False,False
0,2.9,78.1,81.08,82.11,81.85,83.12,84.07,87.37,91.32,95.3,85.78,3,1,1,,4-6 hrs,1,2,False,False,False,False,False,False
0,6.2,99.4,78.28,78.48,77.89,77.69,76.41,79.58,81.1,77.61,78.38,1,1,1,,4-6 hrs,0,2,False,False,False,False,True,False
1,5.0,78.8,53.9,50.1,50.83,48.27,46.6,44.05,40.24,37.32,46.41,4,1,1,,4-6 hrs,0,1,False,False,False,False,False,True
0,4.5,89.3,76.29,77.27,74.42,75.19,73.64,74.19,74.48,73.37,74.86,3,1,1,,6-8 hrs,1,0,False,False,True,False,False,False
0,6.3,79.0,77.19,76.78,77.25,74.5,73.03,68.11,69.17,63.13,72.4,4,1,1,,6-8 hrs,2,2,False,False,False,False,False,True
1,5.5,84.1,55.25,48.44,55.48,56.35,53.13,54.44,52.07,54.47,53.7,5,1,0,,>8 hrs,1,1,False,False,False,False,False,False
1,7.4,88.3,63.41,64.39,62.47,61.74,61.89,65.57,63.67,61.73,63.11,5,1,1,,6-8 hrs,0,0,True,False,False,False,False,False
0,3.6,77.4,48.91,53.26,53.9,57.63,58.36,61.43,61.7,67.68,57.86,2,1,1,,6-8 hrs,2,1,False,False,False,False,True,False
1,3.6,76.9,65.65,64.97,63.73,65.63,64.88,65.36,63.52,65.79,64.94,4,1,1,,6-8 hrs,2,0,False,False,False,True,False,False
1,1.9,95.3,66.29,64.63,70.59,70.07,73.91,72.66,72.26,74.9,70.66,0,1,1,,>8 hrs,1,1,False,True,False,False,False,False
1,3.6,89.9,75.9,75.71,78.7,82.34,83.23,87.64,89.19,90.47,82.9,7,1,0,,6-8 hrs,1,2,False,False,False,True,False,False
0,6.4,88.3,77.27,70.96,70.17,72.29,69.74,72.41,71.49,70.09,71.8,5,1,1,,>8 hrs,1,1,False,False,False,False,False,True
0,7.1,88.3,68.07,68.15,65.29,68.88,68.67,65.86,69.46,66.06,67.55,4,1,1,,4-6 hrs,1,2,False,False,False,False,True,False
0,6.4,85.7,55.77,50.07,48.49,49.46,46.85,44.64,40.65,36.56,46.56,2,1,1,,2-4 hrs,2,2,False,False,False,False,False,True
1,0.9,98.1,53.11,53.58,57.49,53.97,53.82,53.95,52.65,53.48,54.01,2,1,1,,6-8 hrs,2,0,False,True,False,False,False,False
0,6.7,82.4,57.52,54.86,58.58,56.62,58.66,63.16,58.55,59.01,58.37,8,1,0,,4-6 hrs,2,1,False,False,False,False,True,False
0,0.8,86.6,50.94,52.9,55.75,56.23,57.1,54.25,57.07,53.71,54.74,2,1,0,,4-6 hrs,1,1,True,False,False,False,False,False
0,6.3,70.4,51.74,51.86,55.65,55.53,60.77,63.46,63.06,67.65,58.72,6,0,0,,6-8 hrs,1,0,False,False,False,True,False,False
0,3.8,75.4,79.36,82.82,79.75,77.73,80.64,78.02,78.06,78.17,79.32,6,1,1,,4-6 hrs,1,0,True,False,False,False,False,False
